iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density
LAO,Laos,2/11/2021,41829.0,873.0,70.0,3.0,5633.491,117.575,9.428,0.404,,,,,,,,,520386.0,5415.0,70.085,0.729,0.1183,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,3/11/2021,42891.0,1062.0,73.0,3.0,5776.521,143.029,9.832,0.404,,,,,,,,,526988.0,6602.0,70.974,0.889,0.1231,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,4/11/2021,44061.0,1170.0,76.0,3.0,5934.095,157.575,10.236,0.404,,,,,,,,,534167.0,7179.0,71.941,0.967,0.1334,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,5/11/2021,45020.0,959.0,77.0,1.0,6063.252,129.157,10.37,0.135,,,,,,,,,542561.0,8394.0,73.072,1.13,0.1363,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,6/11/2021,45980.0,960.0,81.0,4.0,6192.544,129.292,10.909,0.539,,,,,,,,,549794.0,7233.0,74.046,0.974,0.1384,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,7/11/2021,47056.0,1076.0,82.0,1.0,6337.459,144.915,11.044,0.135,,,,,,,,,556266.0,6472.0,74.917,0.872,0.1459,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,8/11/2021,47842.0,786.0,86.0,4.0,6443.317,105.858,11.582,0.539,,,,,,,,,562500.0,6234.0,75.757,0.84,0.1449,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,9/11/2021,48892.0,1050.0,89.0,3.0,6584.73,141.413,11.986,0.404,,,,,,,,,569607.0,7107.0,76.714,0.957,0.1435,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,10/11/2021,50031.0,1139.0,91.0,2.0,6738.129,153.399,12.256,0.269,,,,,,,,,577310.0,7703.0,77.752,1.037,0.1419,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,11/11/2021,50977.0,946.0,93.0,2.0,6865.536,127.406,12.525,0.269,,,,,,,,,582850.0,5540.0,78.498,0.746,0.1421,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,12/11/2021,52175.0,1198.0,94.0,1.0,7026.881,161.346,12.66,0.135,,,,,,,,,589579.0,6729.0,79.404,0.906,0.1522,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,13/11/2021,53207.0,1032.0,96.0,2.0,7165.87,138.989,12.929,0.269,,,,,,,,,,,,,0.1744,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,14/11/2021,54192.0,985.0,99.0,3.0,7298.529,132.659,13.333,0.404,,,,,,,,,,,,,0.1949,,,,,,,,,,80.56,7425058,29.715
LAO,Laos,15/11/2021,55018.0,826.0,104.0,5.0,7409.774,111.245,14.007,0.673,,,,,,,,,594520.0,4941.0,80.069,0.665,0.2241,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,16/11/2021,56324.0,1306.0,110.0,6.0,7585.665,175.891,14.815,0.808,,,,,,,,,601385.0,6865.0,80.994,0.925,0.2339,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,17/11/2021,57397.0,1073.0,112.0,2.0,7730.175,144.511,15.084,0.269,,,,,,,,,606846.0,5461.0,81.729,0.735,0.2494,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,18/11/2021,58798.0,1401.0,116.0,4.0,7918.861,188.685,15.623,0.539,,,,,,,,,614794.0,7948.0,82.8,1.07,0.2449,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,19/11/2021,59895.0,1097.0,119.0,3.0,8066.604,147.743,16.027,0.404,,,,,,,,,620781.0,5987.0,83.606,0.806,0.2474,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,20/11/2021,61239.0,1344.0,126.0,7.0,8247.612,181.009,16.97,0.943,,,,,,,,,627563.0,6782.0,84.52,0.913,0.221,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,21/11/2021,62160.0,921.0,132.0,6.0,8371.652,124.039,17.778,0.808,,,,,,,,,632822.0,5259.0,85.228,0.708,0.1995,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,22/11/2021,63159.0,999.0,133.0,1.0,8506.196,134.544,17.912,0.135,,,,,,,,,637615.0,4793.0,85.873,0.646,0.1889,,,,,,,,,,83.58,7425058,29.715
LAO,Laos,23/11/2021,64482.0,1323.0,137.0,4.0,8684.377,178.18,18.451,0.539,,,,,,,,,644622.0,7007.0,86.817,0.944,0.1887,5830021.0,3744740.0,3099003.0,,,78.52,50.43,41.74,,83.17,7425058,29.715
LAO,Laos,24/11/2021,65818.0,1336.0,142.0,5.0,8864.308,179.931,19.124,0.673,,,,,,,,,651111.0,6489.0,87.691,0.874,0.1902,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,25/11/2021,67322.0,1504.0,143.0,1.0,9066.865,202.557,19.259,0.135,,,,,,,,,660765.0,9654.0,88.991,1.3,0.1854,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,26/11/2021,68832.0,1510.0,147.0,4.0,9270.231,203.365,19.798,0.539,,,,,,,,,666392.0,5627.0,89.749,0.758,0.1959,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,27/11/2021,70323.0,1491.0,154.0,7.0,9471.037,200.807,20.741,0.943,,,,,,,,,,,,,0.2143,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,28/11/2021,71518.0,1195.0,159.0,5.0,9631.979,160.942,21.414,0.673,,,,,,,,,673515.0,7123.0,90.708,0.959,0.23,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,29/11/2021,72447.0,929.0,166.0,7.0,9757.096,125.117,22.357,0.943,,,,,,,,,678560.0,5045.0,91.388,0.679,0.2269,,,,,,,,,,83.17,7425058,29.715
LAO,Laos,30/11/2021,73738.0,1291.0,170.0,4.0,9930.966,173.871,22.895,0.539,,,,,,,,,684833.0,6273.0,92.233,0.845,0.2302,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,1/12/2021,75163.0,1425.0,178.0,8.0,10122.884,191.918,23.973,1.077,,,,,,,,,691346.0,6513.0,93.11,0.877,0.2323,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,2/12/2021,76496.0,1333.0,186.0,8.0,10302.411,179.527,25.05,1.077,,,,,,,,,697941.0,6595.0,93.998,0.888,0.2468,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,3/12/2021,77500.0,1004.0,191.0,5.0,10437.629,135.218,25.724,0.673,,,,,,,,,706952.0,9011.0,95.212,1.214,0.2137,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,4/12/2021,78469.0,969.0,201.0,10.0,10568.133,130.504,27.07,1.347,,,,,,,,,,,,,0.2026,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,5/12/2021,79833.0,1364.0,207.0,6.0,10751.835,183.702,27.879,0.808,,,,,,,,,713375.0,6423.0,96.077,0.865,0.2086,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,6/12/2021,80722.0,889.0,210.0,3.0,10871.565,119.73,28.283,0.404,,,,,,,,,717242.0,3867.0,96.597,0.521,0.2139,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,7/12/2021,82082.0,1360.0,214.0,4.0,11054.728,183.164,28.821,0.539,,,,,,,,,723034.0,5792.0,97.378,0.78,0.2184,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,8/12/2021,83291.0,1209.0,219.0,5.0,11217.555,162.827,29.495,0.673,,,,,,,,,733627.0,10593.0,98.804,1.427,0.1922,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,9/12/2021,84503.0,1212.0,224.0,5.0,11380.787,163.231,30.168,0.673,,,,,,,,,738552.0,4925.0,99.468,0.663,0.1971,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,10/12/2021,86148.0,1645.0,231.0,7.0,11602.334,221.547,31.111,0.943,,,,,,,,,745286.0,6734.0,100.374,0.907,0.2256,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,11/12/2021,88046.0,1898.0,236.0,5.0,11857.955,255.621,31.784,0.673,,,,,,,,,753360.0,8074.0,101.462,1.087,0.2217,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,12/12/2021,89320.0,1274.0,247.0,11.0,12029.536,171.581,33.266,1.481,,,,,,,,,757998.0,4638.0,102.086,0.625,0.2126,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,13/12/2021,90458.0,1138.0,250.0,3.0,12182.8,153.265,33.67,0.404,,,,,,,,,762252.0,4254.0,102.659,0.573,0.2163,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,14/12/2021,91816.0,1358.0,250.0,0.0,12365.695,182.894,33.67,0.0,,,,,,,,,768320.0,6068.0,103.477,0.817,0.215,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,15/12/2021,93061.0,1245.0,256.0,6.0,12533.37,167.675,34.478,0.808,,,,,,,,,774112.0,5792.0,104.257,0.78,0.2413,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,16/12/2021,94554.0,1493.0,262.0,6.0,12734.446,201.076,35.286,0.808,,,,,,,,,780970.0,6858.0,105.18,0.924,0.2369,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,17/12/2021,96256.0,1702.0,266.0,4.0,12963.67,229.224,35.825,0.539,,,,,,,,,787339.0,6369.0,106.038,0.858,0.2403,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,18/12/2021,97505.0,1249.0,268.0,2.0,13131.884,168.214,36.094,0.269,,,,,,,,,793811.0,6472.0,106.91,0.872,0.2338,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,19/12/2021,98572.0,1067.0,273.0,5.0,13275.587,143.703,36.767,0.673,,,,,,,,,800649.0,6838.0,107.831,0.921,0.2169,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,20/12/2021,99396.0,824.0,274.0,1.0,13386.562,110.976,36.902,0.135,,,,,,,,,805880.0,5231.0,108.535,0.705,0.2049,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,21/12/2021,100524.0,1128.0,284.0,10.0,13538.48,151.918,38.249,1.347,,,,,,,,,811095.0,5215.0,109.238,0.702,0.2036,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,22/12/2021,101865.0,1341.0,288.0,4.0,13719.085,180.605,38.788,0.539,,,,,,,,,815939.0,4844.0,109.89,0.652,0.2105,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,23/12/2021,101865.0,0.0,288.0,0.0,13719.085,0.0,38.788,0.0,,,,,,,,,,,,,0.1888,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,24/12/2021,104373.0,2508.0,305.0,17.0,14056.86,337.775,41.077,2.29,,,,,,,,,,,,,0.2249,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,25/12/2021,105380.0,1007.0,317.0,12.0,14192.482,135.622,42.693,1.616,,,,,,,,,827187.0,11248.0,111.405,1.515,0.2359,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,26/12/2021,106231.0,851.0,325.0,8.0,14307.094,114.612,43.771,1.077,,,,,,,,,830645.0,3458.0,111.871,0.466,0.2553,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,27/12/2021,106778.0,547.0,328.0,3.0,14380.763,73.669,44.175,0.404,,,,,,,,,833895.0,3250.0,112.308,0.438,0.2635,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,28/12/2021,107740.0,962.0,342.0,14.0,14510.324,129.561,46.06,1.886,,,,,,,,,838685.0,4790.0,112.953,0.645,0.2616,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,29/12/2021,108782.0,1042.0,355.0,13.0,14650.66,140.336,47.811,1.751,,,,,,,,,,,,,0.2718,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,30/12/2021,110054.0,1272.0,360.0,5.0,14821.972,171.312,48.484,0.673,,,,,,,,,844090.0,5405.0,113.681,0.728,0.3356,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,31/12/2021,111060.0,1006.0,372.0,12.0,14957.459,135.487,50.101,1.616,,,,,,,,,849190.0,5100.0,114.368,0.687,0.2597,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,1/1/2022,112083.0,1023.0,374.0,2.0,15095.236,137.777,50.37,0.269,,,,,,,,,853362.0,4172.0,114.93,0.562,0.2561,,,,,,,,,,70.14,7425058,29.715
LAO,Laos,2/1/2022,112767.0,684.0,380.0,6.0,15187.356,92.12,51.178,0.808,,,,,,,,,,,,,0.271,,,,,,,,,,70.14,7425058,29.715
LAO,Laos,3/1/2022,113432.0,665.0,391.0,11.0,15276.918,89.562,52.66,1.481,,,,,,,,,856169.0,2807.0,115.308,0.378,0.2987,,4590479.0,3643020.0,,,,61.82,49.06,,69.94,7425058,29.715
LAO,Laos,4/1/2022,113951.0,519.0,403.0,12.0,15346.816,69.898,54.276,1.616,,,,,,,,,859151.0,2982.0,115.71,0.402,0.3034,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,5/1/2022,114787.0,836.0,409.0,6.0,15459.408,112.592,55.084,0.808,,,,,,,,,863291.0,4140.0,116.267,0.558,0.2742,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,6/1/2022,114787.0,0.0,409.0,0.0,15459.408,0.0,55.084,0.0,,,,,,,,,868233.0,4942.0,116.933,0.666,0.196,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,7/1/2022,116890.0,2103.0,421.0,12.0,15742.638,283.23,56.7,1.616,,,,,,,,,873708.0,5475.0,117.67,0.737,0.2378,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,8/1/2022,117956.0,1066.0,430.0,9.0,15886.206,143.568,57.912,1.212,,,,,,,,,,,,,0.2714,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,9/1/2022,118880.0,924.0,437.0,7.0,16010.649,124.443,58.855,0.943,,,,,,,,,,,,,0.2839,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,10/1/2022,119521.0,641.0,448.0,11.0,16096.979,86.329,60.336,1.481,,,,,,,,,877587.0,3879.0,118.193,0.522,0.2843,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,11/1/2022,120520.0,999.0,457.0,9.0,16231.523,134.544,61.548,1.212,,,,,,,,,883030.0,5443.0,118.926,0.733,0.2751,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,12/1/2022,121436.0,916.0,464.0,7.0,16354.889,123.366,62.491,0.943,,,,,,,,,887943.0,4913.0,119.587,0.662,0.2697,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,13/1/2022,122241.0,805.0,471.0,7.0,16463.306,108.417,63.434,0.943,,,,,,,,,893114.0,5171.0,120.284,0.696,0.2996,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,14/1/2022,123293.0,1052.0,476.0,5.0,16604.988,141.682,64.107,0.673,,,,,,,,,899336.0,6222.0,121.122,0.838,0.2499,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,15/1/2022,124193.0,900.0,488.0,12.0,16726.199,121.211,65.723,1.616,,,,,,,,,904460.0,5124.0,121.812,0.69,0.2117,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,16/1/2022,124731.0,538.0,495.0,7.0,16798.657,72.457,66.666,0.943,,,,,,,,,907733.0,3273.0,122.253,0.441,0.1861,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,17/1/2022,125333.0,602.0,497.0,2.0,16879.733,81.077,66.936,0.269,,,,,,,,,912005.0,4272.0,122.828,0.575,0.1689,,,,,,,,,,69.94,7425058,29.715
LAO,Laos,18/1/2022,126066.0,733.0,500.0,3.0,16978.453,98.72,67.34,0.404,,,,,,,,,916602.0,4597.0,123.447,0.619,0.1652,7808722.0,4653477.0,3835288.0,,,105.17,62.67,51.65,,69.86,7425058,29.715
LAO,Laos,19/1/2022,127347.0,1281.0,507.0,7.0,17150.977,172.524,68.282,0.943,,,,,,,,,921900.0,5298.0,124.161,0.714,0.1741,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,20/1/2022,128248.0,901.0,508.0,1.0,17272.323,121.346,68.417,0.135,,,,,,,,,926397.0,4497.0,124.766,0.606,0.1805,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,21/1/2022,128924.0,676.0,518.0,10.0,17363.366,91.043,69.764,1.347,,,,,,,,,930734.0,4337.0,125.35,0.584,0.1794,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,22/1/2022,129536.0,612.0,524.0,6.0,17445.79,82.424,70.572,0.808,,,,,,,,,,,,,0.1975,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,23/1/2022,129953.0,417.0,526.0,2.0,17501.951,56.161,70.841,0.269,,,,,,,,,,,,,0.2127,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,24/1/2022,130293.0,340.0,527.0,1.0,17547.742,45.791,70.976,0.135,,,,,,,,,933070.0,2336.0,125.665,0.315,0.2355,,,,,,,,,,69.86,7425058,29.715
LAO,Laos,25/1/2022,130853.0,560.0,529.0,2.0,17623.162,75.42,71.245,0.269,,,,,,,,,936967.0,3897.0,126.19,0.525,0.2351,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,26/1/2022,131432.0,579.0,533.0,4.0,17701.141,77.979,71.784,0.539,,,,,,,,,940523.0,3556.0,126.669,0.479,0.2194,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,27/1/2022,132130.0,698.0,534.0,1.0,17795.147,94.006,71.919,0.135,,,,,,,,,945425.0,4902.0,127.329,0.66,0.204,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,28/1/2022,132681.0,551.0,538.0,4.0,17869.355,74.208,72.457,0.539,,,,,,,,,,,,,0.2446,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,29/1/2022,133218.0,537.0,538.0,0.0,17941.678,72.323,72.457,0.0,,,,,,,,,,,,,0.2416,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,30/1/2022,133524.0,306.0,544.0,6.0,17982.89,41.212,73.265,0.808,,,,,,,,,,,,,0.2361,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,31/1/2022,133853.0,329.0,547.0,3.0,18027.199,44.309,73.669,0.404,,,,,,,,,948082.0,2657.0,127.687,0.358,0.2371,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,1/2/2022,134438.0,585.0,551.0,4.0,18105.987,78.787,74.208,0.539,,,,,,,,,951932.0,3850.0,128.205,0.519,0.2395,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,2/2/2022,134901.0,463.0,553.0,2.0,18168.343,62.356,74.478,0.269,,,,,,,,,,,,,0.2663,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,3/2/2022,135301.0,400.0,558.0,5.0,18222.215,53.872,75.151,0.673,,,,,,,,,955166.0,3234.0,128.641,0.436,0.3254,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,4/2/2022,135660.0,359.0,562.0,4.0,18270.564,48.35,75.69,0.539,,,,,,,,,958084.0,2918.0,129.034,0.393,0.2483,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,5/2/2022,136148.0,488.0,565.0,3.0,18336.288,65.723,76.094,0.404,,,,,,,,,,,,,0.2384,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,6/2/2022,136438.0,290.0,569.0,4.0,18375.345,39.057,76.632,0.539,,,,,,,,,,,,,0.2314,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,7/2/2022,136720.0,282.0,574.0,5.0,18413.324,37.98,77.306,0.673,,,,,,,,,960971.0,2887.0,129.423,0.389,0.2225,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,8/2/2022,137103.0,383.0,577.0,3.0,18464.906,51.582,77.71,0.404,,,,,,,,,,,,,0.2721,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,9/2/2022,137557.0,454.0,583.0,6.0,18526.051,61.144,78.518,0.808,,,,,,,,,,,,,0.2976,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,10/2/2022,138007.0,450.0,584.0,1.0,18586.656,60.606,78.653,0.135,,,,,,,,,,,,,0.3356,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,11/2/2022,138431.0,424.0,588.0,4.0,18643.76,57.104,79.191,0.539,,,,,,,,,963981.0,3010.0,129.828,0.405,0.4701,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,12/2/2022,138765.0,334.0,591.0,3.0,18688.743,44.983,79.595,0.404,,,,,,,,,,,,,0.4268,,,,,,,,,,65.79,7425058,29.715
LAO,Laos,13/2/2022,139028.0,263.0,594.0,3.0,18724.164,35.421,79.999,0.404,,,,,,,,,966372.0,2391.0,130.15,0.322,0.407,9057962.0,4819056.0,4238906.0,,,121.99,64.9,57.09,,64.43,7425058,29.715
LAO,Laos,14/2/2022,139244.0,216.0,597.0,3.0,18753.254,29.091,80.403,0.404,,,,,,,,,968543.0,2171.0,130.442,0.292,0.3332,,,,,,,,,,64.43,7425058,29.715
LAO,Laos,15/2/2022,139685.0,441.0,598.0,1.0,18812.648,59.393,80.538,0.135,,,,,,,,,,,,,0.315,,,,,,,,,,69.99,7425058,29.715
LAO,Laos,16/2/2022,140030.0,345.0,602.0,4.0,18859.112,46.464,81.077,0.539,,,,,,,,,971296.0,2753.0,130.813,0.371,0.2804,9077344.0,4827386.0,4249958.0,,,122.25,65.01,57.24,,69.95,7425058,29.715
LAO,Laos,17/2/2022,140353.0,323.0,602.0,0.0,18902.613,43.501,81.077,0.0,,,,,,,,,,,,,0.2774,,,,,,,,,,69.95,7425058,29.715
LAO,Laos,18/2/2022,140604.0,251.0,605.0,3.0,18936.418,33.804,81.481,0.404,,,,,,,,,,,,,0.2688,,,,,,,,,,69.95,7425058,29.715
LAO,Laos,19/2/2022,140889.0,285.0,608.0,3.0,18974.801,38.384,81.885,0.404,,,,,,,,,,,,,0.292,,,,,,,,,,69.95,7425058,29.715
LAO,Laos,20/2/2022,141083.0,194.0,610.0,2.0,19000.929,26.128,82.154,0.269,,,,,,,,,,,,,0.3181,,,,,,,,,,69.95,7425058,29.715
LAO,Laos,21/2/2022,141301.0,218.0,612.0,2.0,19030.289,29.36,82.424,0.269,,,,,,,,,973221.0,1925.0,131.073,0.259,0.4399,9111878.0,4839599.0,4272279.0,,,122.72,65.18,57.54,,69.88,7425058,29.715
LAO,Laos,22/2/2022,141441.0,140.0,613.0,1.0,19049.144,18.855,82.558,0.135,,,,,,,,,975725.0,2504.0,131.41,0.337,0.3026,9115834.0,4840837.0,4274997.0,,3956.0,122.77,65.2,57.58,,69.86,7425058,29.715
LAO,Laos,23/2/2022,141694.0,253.0,616.0,3.0,19083.218,34.074,82.962,0.404,,,,,,,,,,,,,0.2885,9123493.0,4842963.0,4280530.0,,7659.0,122.87,65.22,57.65,,69.85,7425058,29.715
LAO,Laos,24/2/2022,141933.0,239.0,617.0,1.0,19115.406,32.188,83.097,0.135,,,,,,,,,978409.0,2684.0,131.771,0.361,0.2349,,,,,,,,,,69.85,7425058,29.715
LAO,Laos,25/2/2022,142237.0,304.0,619.0,2.0,19156.349,40.942,83.366,0.269,,,,,,,,,981093.0,2684.0,132.133,0.361,0.1808,9148387.0,4853988.0,4294399.0,,,123.21,65.37,57.84,,69.8,7425058,29.715
LAO,Laos,26/2/2022,142474.0,237.0,621.0,2.0,19188.268,31.919,83.636,0.269,,,,,,,,,,,,,0.1746,,,,,,,,,,69.8,7425058,29.715
LAO,Laos,27/2/2022,142609.0,135.0,621.0,0.0,19206.449,18.182,83.636,0.0,,,,,,,,,,,,,0.167,,,,,,,,,,69.8,7425058,29.715
LAO,Laos,28/2/2022,142743.0,134.0,621.0,0.0,19224.496,18.047,83.636,0.0,,,,,,,,,982411.0,1318.0,132.31,0.178,0.1569,9215226.0,4909112.0,4306114.0,,,124.11,66.12,57.99,,69.76,7425058,29.715
LAO,Laos,1/3/2022,142967.0,224.0,623.0,2.0,19254.664,30.168,83.905,0.269,,,,,,,,,,,,,0.1927,,,,,,,,,,71.37,7425058,29.715
LAO,Laos,2/3/2022,143240.0,273.0,623.0,0.0,19291.432,36.767,83.905,0.0,,,,,,,,,984875.0,2464.0,132.642,0.332,0.1981,9292290.0,4962892.0,4329398.0,,,125.15,66.84,58.31,,71.3,7425058,29.715
LAO,Laos,3/3/2022,143486.0,246.0,626.0,3.0,19324.563,33.131,84.309,0.404,,,,,,,,,,,,,0.2241,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,4/3/2022,143710.0,224.0,628.0,2.0,19354.731,30.168,84.578,0.269,,,,,,,,,,,,,0.3122,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,5/3/2022,143969.0,259.0,628.0,0.0,19389.613,34.882,84.578,0.0,,,,,,,,,,,,,0.3155,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,6/3/2022,144155.0,186.0,628.0,0.0,19414.663,25.05,84.578,0.0,,,,,,,,,986740.0,1865.0,132.893,0.251,0.3243,,,,,,,,,,71.3,7425058,29.715
LAO,Laos,7/3/2022,144320.0,165.0,632.0,4.0,19436.885,22.222,85.117,0.539,,,,,,,,,988261.0,1521.0,133.098,0.205,0.2695,9454997.0,5094724.0,4360273.0,,,127.34,68.62,58.72,,71.21,7425058,29.715
LAO,Laos,8/3/2022,144551.0,231.0,633.0,1.0,19467.996,31.111,85.252,0.135,,,,,,,,,,,,,0.3029,,,,,,,,,,71.21,7425058,29.715
LAO,Laos,9/3/2022,144759.0,208.0,634.0,1.0,19496.009,28.013,85.387,0.135,,,,,,,,,,,,,0.3298,,,,,,,,,,71.21,7425058,29.715
LAO,Laos,10/3/2022,145094.0,335.0,637.0,3.0,19541.127,45.117,85.791,0.404,,,,,,,,,,,,,0.3388,9531259.0,5160696.0,4370563.0,,,128.37,69.5,58.86,,71.18,7425058,29.715
LAO,Laos,11/3/2022,145507.0,413.0,640.0,3.0,19596.749,55.622,86.195,0.404,,,,,,,,,990698.0,2437.0,133.426,0.328,0.3673,9580326.0,5206859.0,4373467.0,,49067.0,129.03,70.13,58.9,,71.17,7425058,29.715
LAO,Laos,12/3/2022,145934.0,427.0,641.0,1.0,19654.257,57.508,86.329,0.135,,,,,,,,,,,,,0.3888,,,,,,,,,,71.17,7425058,29.715
LAO,Laos,13/3/2022,146328.0,394.0,641.0,0.0,19707.321,53.064,86.329,0.0,,,,,,,,,,,,,0.4167,,,,,,,,,,71.17,7425058,29.715
LAO,Laos,14/3/2022,146687.0,359.0,641.0,0.0,19755.671,48.35,86.329,0.0,,,,,,,,,992586.0,1888.0,133.681,0.254,0.5472,9679522.0,5296891.0,4382631.0,,,130.36,71.34,59.02,,71.15,7425058,29.715
LAO,Laos,15/3/2022,147409.0,722.0,643.0,2.0,19852.909,97.238,86.599,0.269,,,,,,,,,,,,,0.6874,,,,,,,,,,71.15,7425058,29.715
LAO,Laos,16/3/2022,148257.0,848.0,643.0,0.0,19967.117,114.208,86.599,0.0,,,,,,,,,,,,,0.8767,9766766.0,5371861.0,4394905.0,,,131.54,72.35,59.19,,65.55,7425058,29.715
LAO,Laos,17/3/2022,149131.0,874.0,643.0,0.0,20084.826,117.71,86.599,0.0,,,,,,,,,,,,,,,,,,,,,,,65.55,7425058,29.715
LAO,Laos,18/3/2022,150639.0,1508.0,645.0,2.0,20287.922,203.096,86.868,0.269,,,,,,,,,,,,,,9859123.0,5452875.0,4406248.0,,,132.78,73.44,59.34,,65.51,7425058,29.715
